text,text_type,real_tag,category,predicted_k_0,predicted_k_1,predicted_k_2,predicted_k_3,predicted_k_4,predicted_k_5,predicted_k_10,predicted_k_20,predicted_k_50
برنامه دولت برای ارزان کردن قیمت گوشت | هر کیلو گوشت گوسفندی چند؟,only_title,1,اقتصادی,0.0,,,,,,,0,
کارهایی که باید پس از سرقت گوشی موبایل انجام دهید,only_title,1,اجتماعی,0.0,,,,,,,0,
رونمایی از «سنگ‌مزار» کیان پیرفلک در آستانه چهلم/ شعر حک‌شده بر آن چیست؟ + عکس,only_title,0,فرهنگی و هنری,0.0,,,,,,,1,
رئیسی: همکاری‌های ایران و اتیوپی بیش از پیش تقویت شود,only_title,0,سیاسی,0.0,,,,,,,0,
بازار خودرو سکته کرد/ قیمت‌ها توافقی شد,only_title,1,اقتصادی,0.0,,,,,,,1,
صدای اعتراض کیهان درآمد/ چرا ایران به آژانس بین المللی هسته ای امتیاز داد؟,only_title,0,سیاسی,0.0,,,,,,,0,
عکس | هارپ و وحشت زلزله در آرژانتین به خاطر آسمان ابری,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
گفتگوی وزرای خارجه ایران و عراق درباره حمله به مواضع تروریست ها در اقلیم کردستان | فؤاد حسین: ادامه این اقدامات خطرناک خواهد بود,only_title,1,اخبار جهان,0.0,,,,,,,0,
نایب رئیس فدراسیون فوتبال بازداشت شد,only_title,0,ورزشی,0.0,,,,,,,1,
دختر جوان هنگام عمل زیبایی به کما رفت و 14روز بعد جان داد,only_title,0,اجتماعی,0.0,,,,,,,0,
عکس | حمله سگ‌های ولگرد به ۲ دختر در کرمان | عکس آیدا و آیسای زخمی را ببینید,only_title,0,اجتماعی,0.0,,,,,,,0,
معاون هماهنگ‌کننده سپاه حضرت ابوالفضل(ع) لرستان منصوب شد,only_title,0,سیاسی,0.0,,,,,,,0,
ببینید | حمله مسلحانه به کلانتری زاهدان؛ تیراندازی در خیابان رازی | ۲ کشته و ده‌ها زخمی تا این لحظه | اورژانس و بانک را آتش زدند,only_title,1,سیاسی,1.0,,,,,,,1,
طراحی جهانی علیه ایران/ خبر غنی سازی ۸۴ درصد مقدمه یک اقدام خصمانه علیه ایران است/مواد منفجره را از لایه های حفاظتی ما عبور می دهند,only_title,0,سیاسی,1.0,,,,,,,1,
کشف بیش ازیک تن برنج قاچاق در لردگان,only_title,0,اجتماعی,0.0,,,,,,,0,
همایش بزرگ پیاده روی خانوادگی در سرپل ذهاب برگزار می‌شود,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
منافع عراق در اولویت قرار گیرد,only_title,0,اخبار جهان,0.0,,,,,,,0,
صید میگوی ببری در صیدگاه بحرکان هندیجان ممنوع شد,only_title,0,اجتماعی,0.0,,,,,,,0,
ضربان ساز قلب هوشمندی که درون بدن انسان حل می‌شود!,only_title,1,علم و تکنولوژی,1.0,,,,,,,0,
عکس | تجمع اعتراضی طلاب تهران؛ شعاری که سر دادند,only_title,0,سیاسی,0.0,,,,,,,1,
تدارک گسترده شبکه جهان بین در سومین سالگرد شهادت سردار دل ها,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
آتش‌سوزی گسترده در مناطق تحت حفاظت سازمان محیط زیست,only_title,0,اجتماعی,0.0,,,,,,,0,
تعیین سقف ۱۴ سکه برای مهریه، زنان را خوشبخت و مردان را آزاد می‌کند؟,only_title,0,اقتصادی,0.0,,,,,,,0,
حق اولاد و عائله مندی ۶ برابر افزایش می یابد | جزییات جدید از استخدام نیروهای شرکتی,only_title,1,اقتصادی,1.0,,,,,,,1,
قیمت گوشی‌های سامسونگ، شیائومی و آیفون امروز دوشنبه ۱۳ تیر ۱۴۰۱,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
جزییات تازه درباره همسان‌سازی حقوق بازنشستگان/ مستمری بازنشستگان تا ۹ میلیون تومان ترمیم می‌شود؟,only_title,0,اجتماعی,0.0,,,,,,,1,
مسمومیت دختران در مدرسه و سالن ورزشی در سمنان,only_title,0,اجتماعی,1.0,,,,,,,1,
اجرای ۷۲۱ طرح اشتغالزایی بنیاد برکت در لرستان,only_title,0,اجتماعی,0.0,,,,,,,0,
نیاز به شناختن و شناساندن سبک زندگی بانو پروین خلیلی,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
اعلام زمان واریز مرحله نخست سود سهام عدالت | مرحله دوم کی واریز می شود؟,only_title,1,اقتصادی,0.0,,,,,,,1,
سفارت روسیه در افغانستان تخلیه نمی‌شود,only_title,0,اخبار جهان,0.0,,,,,,,0,
کمک ۵۰۰هزار فرانکی صلیب سرخ به سیل‌زدگان جنوب,only_title,0,اجتماعی,0.0,,,,,,,0,
ستاره فرانسوی به جام جهانی می‌رسد؟,only_title,0,ورزشی,1.0,,,,,,,0,
کیهان: پوست موزی که قرار بود تورم را سه‌رقمی کند و دولت نگذاشت,only_title,0,سیاسی,0.0,,,,,,,0,
تصاویر تابوشکنی ۱۱ زن اماراتی ؛ حرکات خاص آنها را ببینید,only_title,0,ورزشی,0.0,,,,,,,0,
نخستین تصاویر و اخبار از آیفون ۱۴,only_title,1,علم و تکنولوژی,0.0,,,,,,,0,
انصراف داور فسایی در پی استفاده از عنوان خلیج عربی در رقابت‌های انتخابی جام جهانی,only_title,0,ورزشی,0.0,,,,,,,0,
احداث فیبر نوری در شهرکهای صنعتی قزوین,only_title,0,اقتصادی,0.0,,,,,,,0,
آمار فوتی‌های کرونا امروز چهارشنبه ۲۷ مهر ۱۴۰۱,only_title,0,اجتماعی,0.0,,,,,,,0,
(ویدئو) دعوت بهزاد نبوی از مردم برای شرکت در انتخابات,only_title,0,سیاسی,0.0,,,,,,,0,
بهادری جهرمی: فضا در تسخیر دانش ایرانی است,only_title,0,سیاسی,0.0,,,,,,,0,
شعبده بازی در بازار میوه شب عید/ میوه‌ها کنستانتره می‌شوند یا خوراک دام؟,only_title,0,اقتصادی,0.0,,,,,,,0,
تصاویر | این خودروهای کیا شرایط ورود به بازار ایران را دارند | بهترین خودروی زیر ۲۰ هزار دلار برای بازار داخلی را بشناسید,only_title,0,علم و تکنولوژی,0.0,,,,,,,1,
تصاویر | رعد شصتم ؛ از خالکوبی‌ زنی با دهان اژدها روی دست‌های یک سارق تا سلاح‌های جنگی کشف شده,only_title,0,اجتماعی,0.0,,,,,,,0,
چوب حراج به نقاشی‌های پیکاسو در ساتبیز,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
یک میلیارد و ۸۹ میلیون دلار کالا از مرز مهران به عراق صادر شد,only_title,0,اقتصادی,0.0,,,,,,,0,
چرا دانشجویان از کرسی آزاداندیشی استقبال نمی‌کنند؟,only_title,0,سیاسی,0.0,,,,,,,0,
طارمی ترس را به جان اماراتی‌ها انداخت,only_title,0,ورزشی,0.0,,,,,,,1,
مقام ارشد طالبان ترور شد,only_title,0,اخبار جهان,0.0,,,,,,,0,
آب دوباره در چشمه خشکیده «غربالبیز» جاری شد,only_title,0,علم و تکنولوژی,1.0,,,,,,,1,
بدون آرد در ۱۵ دقیقه حلوای فوری درست کنید,only_title,0,سلامت و پزشکی,0.0,,,,,,,0,
بازنشستگان بخوانند/ خبر مهم مالیاتی برای بازنشستگان و حقوق‌بگیران,only_title,0,اقتصادی,1.0,,,,,,,1,
ادعای میثاقی: مردم از ما راضی هستند,only_title,0,ورزشی,0.0,,,,,,,0,
اشکان خطیبی «اسفندیارِ رویین تن» می‌شود,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
کمیته آبی ایران و ترکیه تشکیل می‌شود/ طالبان حقابه ایران را نمی‌دهد,only_title,0,سیاسی,0.0,,,,,,,0,
جزییات واردات ۱۲ میلیون دوز واکسن کرونا در ۲۳ محموله,only_title,1,سیاسی,0.0,,,,,,,0,
کاخ سفید از پیشرفت در مذاکرات وین خبر داد,only_title,0,سیاسی,0.0,,,,,,,0,
واکنش کیهان به سفر گروسی به ایران,only_title,0,سیاسی,0.0,,,,,,,0,
مراسم تشییع همسر آیت الله سبحانی برگزار شد,only_title,0,سیاسی,0.0,,,,,,,0,
روسیه: آلمان از خطوط قرمز عبور کرده است,only_title,0,اخبار جهان,0.0,,,,,,,0,
مجموع قربانیان کووید در انگلیس از ۱۵۰ هزار تن فراتر رفت,only_title,0,اجتماعی,1.0,,,,,,,0,
(تصویر) رختکن تیم ملی قبل از بازی با ولز,only_title,0,ورزشی,0.0,,,,,,,0,
دوراهی تلخ تعیین دستمزد ۱۴۰۲ / به کجا چنین شتابان...؟ /جهان در آستانه جنگی دیگر: ضرورت عبرت از گذشته,only_title,0,اقتصادی,1.0,,,,,,,0,
خواننده گیلک درگذشت,only_title,0,فرهنگی و هنری,0.0,,,,,,,1,
عکس| جدول سری آ بعد از کسر امتیاز از یوونتوس!,only_title,1,ورزشی,0.0,,,,,,,0,
تصویر حمله وحشیانه به یک نفر در خاکسپاری مهدی سماک | به خاطر ظاهر مذهبی فکر کردند بسیجی است! | آخرین وضعیت فرد مضروب در بیمارستان,only_title,0,سیاسی,1.0,,,,,,,1,
اسامی شلوغ‌ترین، پرترددترین و خلوت‌ترین ایستگاه‌های مترو تهران | آخرین آمار مسافران مترو تهران,only_title,0,اجتماعی,0.0,,,,,,,0,
خاصیت شگفت انگیز این سبزی در کنترل دیابت نوع ۲,only_title,0,علم و تکنولوژی,0.0,,,,,,,1,
عکس | بازگشت مجری جنجالی به تلویزیون بعد از اجرای بغض آلود و خداحافظی؟,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
شکست سنگین لیورپول در ایتالیا | ناکامی ستاره ایرانی و کولاک بارسلونا در لیگ قهرمانان اروپا,only_title,1,ورزشی,0.0,,,,,,,1,
صادرات یکی از موتورهای محرک اقتصاد است,only_title,0,سیاسی,0.0,,,,,,,0,
(تصاویر) روستایی که گروه طالبان در آنجا تاسیس شد,only_title,0,سیاسی,0.0,,,,,,,0,
حقوق عجیب آجورلو و رفقایش در استقلال +سند,only_title,0,ورزشی,0.0,,,,,,,0,
طلا و سکه بخریم یا منتظر بمانیم؟ ؛ حباب قیمت انواع سکه را ببینید | توصیه فعالان بازار به سرمایه‌گذاران,only_title,0,اقتصادی,0.0,,,,,,,1,
اتهام عربستان به ایران,only_title,0,سیاسی,0.0,,,,,,,0,
اولین تصاویر لحظه شلیک شناور یونانی به کشتی ترکیه,only_title,0,اخبار جهان,0.0,,,,,,,0,
(ویدئو)  کشف لاشه دو کشتی تاریخی و گنجینه‌ای دست نخورده,only_title,0,فرهنگی و هنری,1.0,,,,,,,0,
با دانشگاه مدارا کنید / چرا با دلار ۲۸۵۰۰ تومان بهار نخواهد شد؟ /پروژه دلسردسازی یک ملت؛ زمینه‌ها و عوامل,only_title,0,سیاسی,1.0,,,,,,,0,
امضای توافقنامه تخصیص وتحویل اراضی بندرحقانی واجرای طرح جامع هرمز,only_title,0,سیاسی,0.0,,,,,,,0,
اظهارنظر عجیب فرمانده سابق اوکراینی درباره حمله کریمه و مواضع روسیه؛ همه را شگفت‌زده خواهیم کرد,only_title,0,اخبار جهان,0.0,,,,,,,0,
شما نه؛ ما باید عذرخواهی کنیم!,only_title,0,ورزشی,0.0,,,,,,,0,
(ویدئو) حمله به سفارت فرانسه در بورکینافاسو,only_title,0,اخبار جهان,0.0,,,,,,,0,
حتما در بازار ارز دخالت می‌کنیم/دلار۴۴هزارتومانی نرخ ارز کشورنیست,only_title,0,اقتصادی,0.0,,,,,,,0,
کاهش باروری چند سال ادامه دارد/هر زن باید بیش از دو فرزند داشته باشد,only_title,0,اجتماعی,0.0,,,,,,,0,
رهبر انقلاب، فردا ساعت ۷ صبح رای خود را به صندوق خواهند انداخت,only_title,0,سیاسی,0.0,,,,,,,0,
برگزاری آزمون اعطای مدرک به حافظان قرآن کریم در کرمانشاه,only_title,0,اجتماعی,0.0,,,,,,,0,
تظاهرات جمعه خشم فلسطینیان در محکومیت حمله رژیم صهیونیستی,only_title,0,اخبار جهان,1.0,,,,,,,0,
(ویدئو) پپسی اولین کامیون‌های الکتریکی تسلا را خریداری می‌کند,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
آمار فوتی‌های کرونا امروز دوشنبه ۱۱ مهر ۱۴۰۱,only_title,0,اجتماعی,0.0,,,,,,,0,
آماده سازی چادرهای عرفات برای تابستان گرم,only_title,0,اجتماعی,0.0,,,,,,,0,
پولیتیکو: ذوق‌زده نشوید یک کشور دیگر وجود دارد!/بایدن پیام را روی کاغذ مخابره کرد:مبارزه با داعش،در عمل مبارزه با شبه‌نظامیان شیعه,only_title,0,اخبار جهان,0.0,,,,,,,0,
مخالفین برجام بالاخره کوتاه آمدند/ میوه دیررس در حال رسیدن است؟,only_title,0,سیاسی,1.0,,,,,,,0,
قیمت‌های عجیب پکیج‌های جام جهانی | بلیت های ۱۵ میلیون تومانی سفر به قطر چه شدند؟,only_title,1,اقتصادی,1.0,,,,,,,0,
ضرورت وجود بیمارستان سپاه در اردبیل,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
ساخت پل پیاده راه جایگزین «پل گیشا» منتفی شد,only_title,0,اجتماعی,0.0,,,,,,,0,
کشف شگفت‌انگیز چهره تقریبا سالم مومیایی مصری / عکس,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
"سن آمبولانس های خراسان شمالی بالاتر از ۱۰ سال/
۴۰ درصد از تماس ها، مزاحمت تلفنی است",only_title,0,اجتماعی,0.0,,,,,,,0,
موافقت آمریکا با آزادسازی بدهی برق عراق به ایران,only_title,0,سیاسی,0.0,,,,,,,0,
اوج گیری تنش‌ها بر سر تعیین تکلیف پلتفرم‌های نمایش خانگی,only_title,0,سیاسی,0.0,,,,,,,0,
روایت روز برفی تهران از جنوب تا شمال شهر | بارش بی امان و تلاش شهرداری,only_title,0,اجتماعی,1.0,,,,,,,1,
ثبت نخستین مورد ابتلا به «آبله میمون» در بحرین,only_title,0,اخبار جهان,0.0,,,,,,,1,
واکنش اتحادیه اروپا به اعدام محسن شکاری,only_title,1,اجتماعی,0.0,,,,,,,1,
خط داغ اخبار روز سه‌شنبه ۲ اسفند ۱۴۰۱,only_title,0,سیاسی,0.0,,,,,,,0,
سخنان جنجالی سعید قاسمی علیه «هاشمی، خاتمی و روحانی و عوامل رسانه‌ای آنها!»,only_title,0,سیاسی,1.0,,,,,,,0,
سوالی از حسن فتحی: آثار دیگران «کیسه خلیفه» است که هرچه دوست دارید از آن‌ها برمی‌دارید؟!,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
تشییع شانزدهمین شهید گمنام در منطقه۱۹,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
عکس| آسیب دیدگی عجیب دست ساپینتو,only_title,0,ورزشی,0.0,,,,,,,0,
فریب، سیاست نهادینه شده آمریکاست/ اوکراین نمونه بدعهدی کاخ سفید,only_title,0,سیاسی,0.0,,,,,,,0,
(تصاویر) آفتابی شدن کیم جونگ اون پس طولانی‌ترین غیبت,only_title,0,سیاسی,0.0,,,,,,,0,
موردی از آنفلوانزای پرندگان درکهگیلویه و بویراحمد مشاهده نشده است,only_title,0,اجتماعی,0.0,,,,,,,0,
مرگ مشکوک دختر نوازنده در خانه معلم بازنشسته | مرد میانسال آتوسا را برای پولش کشت؟,only_title,0,اجتماعی,1.0,,,,,,,0,
«هیس» طارمی در جشن قهرمانی پورتو/ مهدی در آغوش رئیس باشگاه,only_title,0,ورزشی,0.0,,,,,,,0,
خبر مهم برای دبیرستانی‌ها؛ یک ماه باید بیشتر مدرسه بروند,only_title,1,اجتماعی,0.0,,,,,,,1,
دو قطبی شدن جامعه چالش‌ اخیر نوجوانان؛ دو سنخ سبک زندگی، دو جور آرمان و رؤیا و دو نوع جهان‌بینی,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
تعطیلی مراکز رادیولوژی به خاطر گرانی تجهیزات دور از انتظار نیست,only_title,0,اقتصادی,0.0,,,,,,,1,
آماده‌باش ۲۰ هزار مامور پلیس برای چهارشنبه‌سوری تهران,only_title,0,اجتماعی,0.0,,,,,,,0,
همه چیز درباره  اولین بازیگر آسیایی که در اسکار تاریخ‌ساز شد,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
حفاظت از کودکان در دنیای متاورس ضروری است,only_title,0,اجتماعی,1.0,,,,,,,0,
پهپاد ترسناک روسیه پدافند انگلیسی را با خاک یکسان کرد! / عکس,only_title,0,علم و تکنولوژی,0.0,,,,,,,1,
این خودروهای خارجی واردات نخواهند شد | استاندارد خدمات پس از فروش خودرو و لوازم خانگی اجباری شد,only_title,0,اقتصادی,0.0,,,,,,,0,
یک راه عالی برای خارج کردن جرم و کثیفی از گوش,only_title,0,سلامت و پزشکی,0.0,,,,,,,0,
توافقنامه سه‌جانبه صادرات غلات اوکراین به امضاء رسید,only_title,0,اخبار جهان,0.0,,,,,,,0,
سقوط قیمت ها در بازار طلا و سکه | جدیدترین قیمت ها را ببینید ؛ امروز ۷ اسفند ۱۴۰۱,only_title,1,اقتصادی,0.0,,,,,,,0,
زمان واریز سود سهام عدالت مشخص شد/ هر نفر چقدر سود دریافت می‌کند؟,only_title,1,اقتصادی,0.0,,,,,,,1,
خانواده «شیرین ابوعاقله» بر پاسخگو کردن تل آویو تأکید کردند,only_title,0,اخبار جهان,0.0,,,,,,,1,
خبر خوش از شورای شهر تهران ؛ دو گروه در تهران صاحبخانه می شوند | اختصاص دو هزار میلیارد تومان برای این مصوبه,only_title,0,سیاسی,1.0,,,,,,,0,
حذف از جام جهانی بدتر از مرگ یک عضو خانواده ام بود | با دیدن ویدیوها غمگین می‌شوم!,only_title,0,ورزشی,1.0,,,,,,,1,
عکس | قاتل بروس لی پیدا شد! ؛ علت باورنکردنی مرگ بروس لی پس از ۵۰ سال | سنگ قبر بروس لی را ببینید,only_title,1,فرهنگی و هنری,1.0,,,,,,,0,
تعیین پاداش برای بازداشت یا کشتن سرباز اوکراینی هتک حرمت‌ کننده به قرآن کریم,only_title,0,سیاسی,0.0,,,,,,,0,
اصلاح شبکه و خطوط انتقال آب غرب بندرعباس، نیازمند اعتبار است,only_title,0,اجتماعی,0.0,,,,,,,0,
تعداد کشته‌های انفجار فرودگاه کابل به ۱۴ نفر رسید,only_title,0,اخبار جهان,0.0,,,,,,,0,
رئیسی در گفت‌گو با CGTN: کسانی که مدام می‌گفتند ۶ ماه دیگر حکومت ایران پایان می‌پذیرد خودشان دیگر نیستند,only_title,0,سیاسی,0.0,,,,,,,0,
پیام جدید ابراهیم رئیسی,only_title,0,سیاسی,1.0,,,,,,,0,
(تصاویر) عناصر طالبان در پنجشیر,only_title,0,سیاسی,0.0,,,,,,,0,
اهداف پلن «بی» تیم «بی‌بی»| چرا از سلبریتی‌های هالیوود تا بادیه‌نشینان خلیج‌فارس به صف شدند؟,only_title,0,سیاسی,1.0,,,,,,,1,
(ویدئو) پاسخ کوبنده جواد خیابانی به اظهارات حسن عباسی,only_title,0,سیاسی,0.0,,,,,,,0,
اختصاص آفرهای پروازی در صورت صعود ایران به دور دوم جام جهانی,only_title,0,ورزشی,0.0,,,,,,,1,
تخفیف ۵ تا ۲۰ درصدی محصولات لبنی در میادین تره بار شهرداری تهران,only_title,0,اقتصادی,0.0,,,,,,,0,
اعزام نیروهای طالبان برای تسلط بر پنجشیر,only_title,0,اخبار جهان,0.0,,,,,,,0,
آغاز مراحل اجرایی طرح رتبه بندی معلمان,only_title,0,اجتماعی,0.0,,,,,,,0,
معاون رئیس جمهور: مدیران برای اجرایی کردن مصوبات سفر تلاش کنند,only_title,0,سیاسی,0.0,,,,,,,0,
اولین روتر مبتنی بر وایفای ۷ در جهان,only_title,0,علم و تکنولوژی,7.0,,,,,,,0,
ایران از رسانه‌های ضد ایرانی شکایت می‌کند,only_title,0,سیاسی,0.0,,,,,,,0,
داماد وزیر سابق در پرونده فساد ۳۶ میلیون دلاری,only_title,0,سیاسی,0.0,,,,,,,0,
اعضای لیکود دیگر امیدی به نتانیاهو ندارند,only_title,0,اخبار جهان,0.0,,,,,,,0,
(عکس) دیوار فولادی در مرز لهستان و بلاروس ساخته شد,only_title,0,سیاسی,0.0,,,,,,,0,
رفع محرومیت پرسپولیس از نقل‌ و انتقالات داخلی,only_title,0,ورزشی,0.0,,,,,,,0,
نماینده مجلس: نمی توانیم مقابل تکنولوژی بایستیم,only_title,0,سیاسی,0.0,,,,,,,0,
مصباحی مقدم : دولت از ابتدا، برنامه مدونی ارائه نکرد/ گشایش داریم ولی احیای برجام در باغ سبزی به روی مردم باز نمی‌کند,only_title,0,سیاسی,0.0,,,,,,,0,
نخبگان و ایده پردازان باید جذب صنعت شوند,only_title,0,سیاسی,0.0,,,,,,,0,
اطلس رسانه ای استان ها تهیه می شود,only_title,0,سیاسی,0.0,,,,,,,0,
آمار فوتی‌های کرونا امروز سه شنبه ۲۴ خرداد ۱۴۰۱,only_title,0,اجتماعی,0.0,,,,,,,0,
ادعای رویترز درباره احضار سفیر ایران,only_title,1,اخبار جهان,0.0,,,,,,,0,
مسمومیت ۲۶ دانش‌آموز در یاسوج و سی‌سخت,only_title,1,اجتماعی,0.0,,,,,,,0,
چرا قیمت تیگو 8 پرو عجیب است؟,only_title,0,اقتصادی,0.0,,,,,,,0,
تشکیل کارزار استعفای عیسی کلانتری,only_title,0,سیاسی,0.0,,,,,,,0,
سرپرست هیئت والیبال لرستان منصوب شد,only_title,0,ورزشی,0.0,,,,,,,0,
کشف بیش از ۱.۵ تن مواد مخدر ‌در هرمزگان,only_title,0,اجتماعی,0.0,,,,,,,0,
۴۰ تن از نیروهای طالبان کشته شدند,only_title,0,اخبار جهان,0.0,,,,,,,0,
(ویدئو) روحانی: درباره سیستان و بلوچستان سیاه‌نمایی می‌شود,only_title,0,سیاسی,0.0,,,,,,,0,
ترور اردوغان نمایشی بود؟,only_title,1,سیاسی,0.0,,,,,,,0,
بازار خودرو در انتظار یک تصمیم شفاف/ رئیس سازمان بورس: به‌ زودی عرضه‌ خودرو در بورس کالا از سر گرفته می‌شود,only_title,0,اقتصادی,0.0,,,,,,,1,
تصاویر | آثار هنری برای شهدای حرم شاهچراغ(ع),only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
قهرمان المپیک مدال طلایش را به آرتین هدیه کرد,only_title,0,ورزشی,0.0,,,,,,,1,
روایت رویترز از پیشنهاد جدید آمریکا به ایران,only_title,0,سیاسی,0.0,,,,,,,0,
برگزاری مراسم پیاده‌روی جاماندگان اربعین در کرمانشاه,only_title,0,اجتماعی,0.0,,,,,,,0,
آمار فوتی‌های کرونا امروز دوشنبه ۴ مهرماه ۱۴۰۱,only_title,0,اجتماعی,0.0,,,,,,,0,
پردیس تئاتر تهران میزبان هیات «راهیان کربلا» شد,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
ادعایی در حوزه زندان دارید مستند بگویید/ چرا «وحید اشتری» مشمول عفو نشد؟/ اهداف دیگر شارمهد مشخص شد/ تشکیل پرونده قضایی برای «زنگنه» به‌علت ترک فعل/اتهامات احمد عراقچی مداخله در بازار ارز نیست,only_title,0,سیاسی,0.0,,,,,,,0,
چهارشنبه سوری در زاهدان تاکنون هیچ مصدومی نداشته است,only_title,0,اجتماعی,0.0,,,,,,,0,
مردمی بودن مهمترین ویژگی هلال احمر است,only_title,0,اجتماعی,0.0,,,,,,,0,
تیمی که از رفتار جنجالی قطری‌ها شاکی شد | این اقدام علیه ما در شان میزبان جام جهانی نبود!,only_title,0,ورزشی,1.0,,,,,,,1,
خاطرات چرب‌وچیل زن خانه‌دار، تنور سنگکی و آبگوشت سرظهر | از دیزی صناری تا آبگوشت اعلای میدان شوش,only_title,0,اقتصادی,1.0,,,,,,,0,
دوربین گلکسی اس ۲۳ بهینه‌سازی می‌شود | نارضایتی مشتریان کار خود را کرد!,only_title,0,علم و تکنولوژی,1.0,,,,,,,0,
گزارش لحظه به لحظه از حوادث چهارشنبه سوری ۱۴۰۱,only_title,0,اجتماعی,1.0,,,,,,,0,
دستگیری پدر و مادری که قصد داشتند کودک خود را داخل رودخانه بیاندازند,only_title,0,اجتماعی,0.0,,,,,,,0,
هوای یزد گرمتر می‌شود/ خبری از بارندگی نیست,only_title,0,اجتماعی,0.0,,,,,,,0,
تبریک  وزیر اطلاعات به‌مناسبت عید سعید فطر,only_title,0,سیاسی,0.0,,,,,,,0,
اطلاعیه پلیس درباره مفقود شدن دکتر فرهود | تحقیقات را شروع کرده بودیم اما پیدا شد,only_title,0,اجتماعی,0.0,,,,,,,0,
واکنش وزارت کشور به خطبه‌های مولوی عبدالحمید,only_title,0,سیاسی,0.0,,,,,,,0,
تصاویر خودروهای ۲۰۲۲ که نامزد ورود به بازار ایران هستند,only_title,1,اقتصادی,0.0,,,,,,,0,
رکورد توربین هیولایی جدید زیمنس: تولید ۳۵۹ مگاوات برق در ۲۴ ساعت,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
آسفالت محورهای روستایی استان سمنان ۵۰ درصد رشد داشت,only_title,0,اجتماعی,0.0,,,,,,,0,
آشوبگران اسیر دست دشمنان خارج نشین نشوند,only_title,0,اجتماعی,0.0,,,,,,,0,
خط داغ اخبار روز شنبه ۱۰ دی ۱۴۰۱,only_title,1,سیاسی,0.0,,,,,,,0,
بیرانوند: ۹ فینال در پیش داریم | نظر علی بیرو درباره سرمربی تیم ملی,only_title,0,ورزشی,0.0,,,,,,,0,
گوشی جدید سونی با قدرتی خارق‌العاده در عکاسی از راه می‌رسد,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
شما نظر بدهید / مجلس حساسیت لازم را به گرانی های کشور داشته یا خیر؟,only_title,0,سیاسی,0.0,,,,,,,0,
گفتگوی تلفنی رئیس جمهور ایران و امیر قطر درباره جام‌جهانی,only_title,0,اخبار جهان,0.0,,,,,,,0,
طرح غربالگری شایع‌ترین سرطان زنان در دزفول در حال اجرا است,only_title,0,اجتماعی,0.0,,,,,,,0,
آبرسانی به مرز سومار به طول ۱۴ کیلومتر در حال انجام است,only_title,0,اجتماعی,0.0,,,,,,,0,
عوامل نزاع فینال مسابقات جام رمضان خوی دستگیر شدند,only_title,0,اجتماعی,0.0,,,,,,,0,
وریا در لیست مازاد نکونام؛ فولاد غفوری را آنفالو کرد,only_title,0,ورزشی,0.0,,,,,,,0,
جوکر ایرانی؛ هرکس زودتر بخندد...,only_title,0,فرهنگی و هنری,0.0,,,,,,,0,
پلمب یک داروخانه در شهرری به دلیل کشف حجاب,only_title,0,اجتماعی,0.0,,,,,,,0,
تصاویر تلاش استادانه خلبان برای برخاستن از روی باند در باد مخالف شدید,only_title,0,علم و تکنولوژی,0.0,,,,,,,0,
ایجاد خط ویژه موتور سیکلت در خیابان مولوی | جزییات ایجاد مسیر ویژه برای موتورسواران,only_title,0,اقتصادی,0.0,,,,,,,0,
دستور به ارتش چین برای حمله به تایوان/ بیانیه طالبان درباره ادامه فعالیت سفارت افغانستان در تهران/ سفر وزیر خارجه مصر به سوریه پس از دوازده سال/ عبور هواپیمای اسرائیلی از حریم هوایی عمان برای نخستین بار,only_title,0,اخبار جهان,0.0,,,,,,,0,
سفر خانواده قالیباف به ترکیه برای خرید سیسمونی | آغاز واکنش مجلسی ها : خطای بسیار بزرگی است ، خانواده اش از مردم عذرخواهی کنند,only_title,0,سیاسی,0.0,,,,,,,1,
شلیک موتور سوار به یک طلبه و حادثه برای طلبه دیگر در قم‌ | جزئیات حادثه از زبان مسئولان,only_title,0,سیاسی,0.0,,,,,,,0,
معمای سفرِ نانسی پلوسی به تایوان؛ آیا تنشی بزرگ در راه است؟,only_title,0,اخبار جهان,0.0,,,,,,,0,
واکنش فرشید اسماعیلی به صحبت‌های جلال حسینی و کامیابی‌نیا,only_title,0,ورزشی,0.0,,,,,,,0,
